TOTAL VALUE ,TAX,LOT SQFT ,YR BUILT,GROSS AREA ,LIVING AREA,FLOORS ,ROOMS,BEDROOMS ,FULL BATH,HALF BATH,KITCHEN,FIREPLACE,REMODEL
394.1,4957.0,5000.0,1930.0,2668.0,1545.0,2.0,,3.0,1.0,1.0,1.0,1.0,None
340.7,4286.0,4093.0,1950.0,2059.0,,2.0,7.0,3.0,1.0,1.0,1.0,1.0,None
433.8,,5000.0,1924.0,3233.0,2008.0,2.0,7.0,3.0,1.0,1.0,1.0,1.0,None
431.9,5433.0,5000.0,1930.0,,1921.0,2.0,,,1.0,1.0,1.0,1.0,None
,6093.0,6185.0,1930.0,2863.0,1820.0,2.0,,3.0,1.0,1.0,1.0,0.0,None
339.9,4275.0,6023.0,1955.0,2444.0,1042.0,1.0,,2.0,1.0,1.0,1.0,1.0,None
326.7,4109.0,8277.0,1950.0,2361.0,1123.0,1.0,8.0,3.0,1.0,1.0,1.0,2.0,None
434.1,5460.0,5000.0,1930.0,2597.0,1521.0,,7.0,3.0,1.0,1.0,1.0,1.0,None
420.4,,6548.0,,2918.0,1643.0,2.0,7.0,,1.0,1.0,1.0,1.0,None
374.7,4713.0,4952.0,1930.0,2368.0,1536.0,,6.0,3.0,1.0,0.0,1.0,1.0,None
,4809.0,,1929.0,2252.0,1350.0,2.0,6.0,3.0,1.0,0.0,1.0,0.0,None
383.9,,,1920.0,2544.0,1433.0,2.0,,3.0,1.0,0.0,1.0,1.0,Recent
390.7,4915.0,4738.0,1937.0,2472.0,,2.0,7.0,4.0,1.0,2.0,1.0,1.0,None
479.2,6028.0,6349.0,1926.0,2237.0,1500.0,2.0,8.0,3.0,1.0,1.0,1.0,,None
377.0,4742.0,6230.0,1925.0,2619.0,1702.0,2.0,6.0,3.0,1.0,1.0,1.0,1.0,None
380.7,4789.0,6557.0,1950.0,3126.0,1500.0,1.0,6.0,3.0,1.0,1.0,1.0,1.0,None
384.3,4834.0,5707.0,1930.0,2328.0,1504.0,2.0,7.0,3.0,1.0,1.0,,1.0,
,7020.0,7097.0,1910.0,5576.0,3123.0,2.0,8.0,4.0,2.0,1.0,1.0,1.0,Recent
384.6,4838.0,5630.0,1920.0,3200.0,1787.0,2.0,8.0,3.0,,1.0,1.0,1.0,None
413.0,,4876.0,1930.0,3440.0,1942.0,2.0,7.0,3.0,1.0,1.0,1.0,1.0,Recent
362.3,4557.0,5000.0,1888.0,3752.0,,1.0,6.0,2.0,,1.0,1.0,0.0,None
356.2,4481.0,5000.0,1920.0,2002.0,1273.0,2.0,7.0,3.0,1.0,0.0,1.0,1.0,None
389.7,4902.0,5798.0,1924.0,3268.0,1808.0,2.0,,4.0,1.0,1.0,1.0,1.0,None
,,4840.0,1936.0,2443.0,1275.0,1.5,7.0,3.0,2.0,0.0,1.0,,None
360.6,4536.0,6375.0,1950.0,3159.0,1406.0,1.0,6.0,3.0,1.0,1.0,1.0,0.0,None
399.7,5028.0,5385.0,1966.0,2340.0,1918.0,1.0,9.0,3.0,1.0,1.0,1.0,1.0,None
455.5,5730.0,6666.0,1930.0,2482.0,1544.0,2.0,6.0,3.0,2.0,1.0,,1.0,None
463.0,5824.0,6022.0,1960.0,3097.0,2078.0,1.0,6.0,3.0,2.0,,1.0,1.0,
377.6,4750.0,5000.0,1927.0,2414.0,1536.0,2.0,,3.0,1.0,0.0,1.0,0.0,None
,5167.0,5000.0,1920.0,2472.0,1531.0,2.0,8.0,4.0,1.0,1.0,1.0,,None
392.3,4935.0,5600.0,1960.0,3326.0,1500.0,1.0,6.0,3.0,2.0,0.0,1.0,1.0,None
429.2,5399.0,8160.0,1925.0,3359.0,1544.0,1.0,7.0,,1.0,1.0,1.0,1.0,None
413.8,5205.0,5000.0,,3147.0,2036.0,2.0,10.0,3.0,1.0,2.0,1.0,1.0,None
354.2,4455.0,7040.0,1950.0,2800.0,1260.0,1.0,5.0,2.0,1.0,0.0,1.0,1.0,None
385.0,4843.0,6972.0,1950.0,3040.0,1470.0,1.0,6.0,3.0,1.0,1.0,1.0,0.0,None
543.5,6837.0,9196.0,1953.0,3967.0,2026.0,1.5,6.0,2.0,2.0,0.0,1.0,,Recent
388.2,4883.0,5000.0,1939.0,3208.0,,2.0,7.0,4.0,1.0,1.0,1.0,1.0,None
499.6,,9025.0,,3103.0,,,9.0,4.0,1.0,1.0,1.0,1.0,Old
376.2,4732.0,6594.0,,3324.0,1836.0,1.5,7.0,4.0,1.0,0.0,1.0,1.0,None
276.5,3478.0,,1938.0,,,,,2.0,,0.0,1.0,1.0,None
422.4,5313.0,5000.0,1924.0,3168.0,1764.0,2.0,7.0,,1.0,1.0,1.0,1.0,None
334.8,,4690.0,1938.0,2310.0,1224.0,1.5,7.0,4.0,2.0,0.0,1.0,1.0,None
329.9,4150.0,7581.0,1955.0,2189.0,912.0,1.0,6.0,2.0,1.0,0.0,1.0,,Recent
,4626.0,5000.0,1917.0,2411.0,1422.0,2.0,7.0,4.0,1.0,0.0,1.0,0.0,None
275.3,3463.0,,1925.0,,864.0,,5.0,2.0,1.0,0.0,1.0,0.0,None
348.5,4384.0,5000.0,1924.0,2188.0,1400.0,2.0,,3.0,1.0,,1.0,1.0,None
489.9,6162.0,9155.0,1955.0,3301.0,2071.0,2.0,7.0,4.0,,1.0,1.0,1.0,Old
,3933.0,4366.0,1943.0,2252.0,1015.0,1.0,5.0,2.0,1.0,1.0,1.0,,None
467.9,5886.0,4545.0,1935.0,3753.0,2337.0,2.0,8.0,3.0,1.0,1.0,1.0,1.0,Recent
,,7240.0,1950.0,3006.0,1644.0,1.5,8.0,3.0,1.0,1.0,1.0,0.0,None
390.8,4916.0,5000.0,1930.0,1930.0,1273.0,2.0,7.0,3.0,1.0,0.0,1.0,1.0,
346.6,4360.0,5000.0,1933.0,2075.0,1341.0,2.0,7.0,3.0,,,1.0,2.0,
412.8,5193.0,7800.0,1955.0,3208.0,1540.0,1.0,6.0,,2.0,1.0,1.0,2.0,None
388.9,4892.0,8700.0,1960.0,2828.0,1108.0,1.0,7.0,3.0,2.0,0.0,,1.0,None
408.6,5140.0,,,2518.0,1530.0,2.0,7.0,3.0,1.0,1.0,1.0,1.0,None
378.6,4762.0,6137.0,1950.0,3638.0,1975.0,1.0,7.0,2.0,1.0,0.0,1.0,1.0,
387.9,4879.0,7786.0,1955.0,2600.0,1354.0,1.5,5.0,2.0,1.0,0.0,1.0,0.0,None
342.4,4307.0,5221.0,1940.0,2322.0,1282.0,1.5,6.0,3.0,1.0,1.0,,,None
399.2,5021.0,7482.0,1945.0,2911.0,,1.5,6.0,3.0,,0.0,1.0,1.0,None
318.4,,5254.0,1940.0,1840.0,1080.0,2.0,6.0,3.0,1.0,0.0,1.0,,None
369.5,4648.0,4702.0,1925.0,2874.0,1310.0,1.0,6.0,2.0,1.0,,1.0,1.0,
362.1,4555.0,4688.0,1945.0,2769.0,1479.0,1.5,8.0,3.0,2.0,0.0,1.0,1.0,Recent
387.3,4872.0,7125.0,1935.0,2530.0,1430.0,,6.0,3.0,1.0,1.0,1.0,1.0,Recent
530.2,6669.0,,1949.0,3461.0,1814.0,1.5,4.0,,2.0,0.0,1.0,1.0,Recent
347.8,4375.0,7565.0,1945.0,,1248.0,1.0,6.0,3.0,1.0,1.0,1.0,0.0,None
350.3,4406.0,6726.0,1950.0,2404.0,1306.0,1.0,7.0,3.0,1.0,1.0,1.0,1.0,None
399.3,5023.0,5000.0,1920.0,2383.0,1469.0,2.0,7.0,3.0,1.0,1.0,,1.0,None
375.9,4728.0,5000.0,1926.0,2688.0,1580.0,2.0,9.0,3.0,1.0,0.0,1.0,0.0,None
353.0,4440.0,5000.0,1920.0,,1556.0,,7.0,3.0,2.0,0.0,,1.0,None
242.0,3044.0,5415.0,1925.0,1782.0,734.0,1.0,5.0,,1.0,0.0,1.0,,None
632.6,7958.0,6900.0,,4008.0,2536.0,2.0,,4.0,3.0,1.0,1.0,,None
322.8,4060.0,5000.0,1958.0,1959.0,,2.0,6.0,3.0,1.0,1.0,1.0,1.0,None
,4390.0,7847.0,1955.0,2100.0,960.0,1.0,5.0,,1.0,0.0,1.0,1.0,None
486.5,6120.0,7345.0,,,1714.0,1.5,,5.0,2.0,1.0,1.0,2.0,None
603.36,7590.0,8945.0,,4952.0,2827.0,2.0,12.0,4.0,4.0,0.0,1.0,1.0,Recent
407.6,5127.0,,1948.0,4290.0,1856.0,,7.0,2.0,1.0,1.0,1.0,1.0,Old
374.7,4713.0,6150.0,1935.0,2468.0,1430.0,2.0,6.0,,1.0,1.0,1.0,0.0,None
345.0,4340.0,6035.0,1950.0,2520.0,1240.0,1.0,6.0,3.0,1.0,1.0,1.0,0.0,Recent
467.2,5877.0,,1897.0,3082.0,1938.0,2.0,8.0,4.0,1.0,1.0,1.0,1.0,None
401.3,5048.0,5000.0,1987.0,2596.0,1620.0,2.0,7.0,4.0,1.0,1.0,1.0,0.0,None
356.5,,4096.0,1930.0,2688.0,1500.0,2.0,7.0,,1.0,1.0,1.0,1.0,None
403.2,5072.0,4318.0,1940.0,3188.0,1816.0,,8.0,4.0,1.0,1.0,1.0,1.0,
386.9,4867.0,4539.0,1938.0,2980.0,1618.0,2.0,10.0,4.0,1.0,1.0,1.0,1.0,None
343.3,4318.0,3892.0,1924.0,1960.0,1188.0,2.0,7.0,2.0,1.0,1.0,1.0,0.0,None
393.3,4947.0,7000.0,,2364.0,1450.0,2.0,7.0,3.0,1.0,,1.0,,None
367.0,4616.0,,1924.0,,1404.0,2.0,6.0,3.0,1.0,1.0,1.0,1.0,
376.6,,4761.0,1933.0,2772.0,1816.0,2.5,7.0,3.0,1.0,1.0,1.0,1.0,Old
349.0,4390.0,4275.0,1925.0,3589.0,1882.0,1.5,8.0,5.0,2.0,0.0,1.0,1.0,None
422.2,5311.0,5000.0,1910.0,3144.0,1828.0,2.0,9.0,4.0,1.0,1.0,1.0,1.0,None
439.1,5523.0,6331.0,1948.0,2361.0,1617.0,2.0,6.0,3.0,1.0,1.0,,1.0,None
,4664.0,6280.0,1950.0,2520.0,1624.0,2.0,6.0,3.0,1.0,,1.0,0.0,None
432.5,5440.0,8151.0,1955.0,2474.0,1430.0,2.0,7.0,3.0,1.0,1.0,1.0,1.0,Recent
359.0,4516.0,3582.0,1956.0,2484.0,,1.0,7.0,3.0,1.0,1.0,1.0,1.0,None
,4981.0,6807.0,1920.0,2624.0,1568.0,2.0,7.0,3.0,1.0,,1.0,1.0,None
492.9,6200.0,,1925.0,3462.0,,,8.0,3.0,1.0,0.0,1.0,1.0,Recent
486.3,,8700.0,1960.0,,1817.0,1.5,7.0,4.0,2.0,0.0,1.0,0.0,Recent
462.7,,5000.0,1920.0,3029.0,1672.0,2.0,8.0,3.0,2.0,1.0,1.0,1.0,Recent
538.3,,6349.0,,4002.0,2084.0,,,4.0,2.0,1.0,1.0,1.0,Recent
371.0,4667.0,4510.0,1928.0,,1330.0,2.0,,3.0,,1.0,1.0,1.0,None
386.7,4864.0,6353.0,1955.0,2349.0,,2.0,8.0,3.0,1.0,1.0,1.0,2.0,None
,5567.0,5000.0,1890.0,2873.0,1680.0,2.0,7.0,3.0,1.0,0.0,1.0,1.0,None
475.9,,5000.0,,3153.0,1776.0,,9.0,3.0,1.0,,1.0,1.0,None
415.9,5232.0,7600.0,1955.0,2938.0,1398.0,1.0,6.0,3.0,2.0,1.0,1.0,1.0,None
311.7,3921.0,6375.0,1946.0,2608.0,,1.0,6.0,3.0,1.0,1.0,1.0,0.0,None
383.0,4818.0,4964.0,1949.0,2752.0,1408.0,2.0,7.0,2.0,2.0,0.0,1.0,0.0,None
453.9,5710.0,10110.0,1947.0,2799.0,1570.0,,7.0,3.0,1.0,,,1.0,None
352.3,4431.0,,1935.0,2584.0,1512.0,2.0,7.0,3.0,1.0,1.0,1.0,1.0,None
442.1,5561.0,8051.0,1940.0,3152.0,1695.0,1.5,7.0,3.0,1.0,1.0,1.0,1.0,Recent
532.6,6700.0,3200.0,2002.0,3492.0,2184.0,2.0,8.0,4.0,2.0,1.0,1.0,,None
321.2,4040.0,4305.0,1962.0,2392.0,1306.0,,6.0,3.0,1.0,1.0,1.0,1.0,
364.9,4590.0,4760.0,1960.0,2352.0,1100.0,1.0,,3.0,2.0,0.0,1.0,1.0,None
398.7,5015.0,7188.0,1953.0,2568.0,1440.0,2.0,7.0,3.0,1.0,2.0,1.0,1.0,None
400.5,5038.0,8751.0,1951.0,2590.0,1634.0,2.0,7.0,3.0,1.0,,1.0,1.0,None
346.5,4358.0,4317.0,1938.0,2768.0,1479.0,,6.0,2.0,1.0,1.0,1.0,1.0,None
333.5,4195.0,,1945.0,2520.0,1109.0,1.0,7.0,4.0,1.0,,1.0,0.0,None
410.3,5161.0,5000.0,1904.0,3446.0,1934.0,2.0,8.0,4.0,1.0,1.0,1.0,0.0,None
,4663.0,4275.0,,2428.0,1377.0,2.0,,3.0,1.0,0.0,1.0,1.0,Old
429.8,5406.0,7001.0,1955.0,3062.0,1681.0,1.5,7.0,4.0,2.0,1.0,1.0,1.0,None
331.0,4163.0,4205.0,1950.0,,1075.0,1.0,6.0,3.0,1.0,1.0,1.0,1.0,None
316.8,3985.0,6035.0,1945.0,2530.0,1120.0,1.0,7.0,3.0,1.0,1.0,1.0,0.0,
533.6,6712.0,5000.0,1888.0,4690.0,2649.0,2.0,8.0,4.0,3.0,0.0,1.0,1.0,Recent
437.5,5503.0,7164.0,1950.0,2907.0,1759.0,2.0,7.0,3.0,1.0,1.0,1.0,1.0,
420.0,5283.0,5627.0,1925.0,2640.0,1548.0,2.0,,3.0,1.0,1.0,1.0,1.0,None
363.9,4577.0,4864.0,1938.0,2159.0,1188.0,2.0,6.0,3.0,1.0,,1.0,1.0,None
306.6,,5000.0,1910.0,1804.0,904.0,1.5,5.0,2.0,1.0,1.0,1.0,0.0,None
417.7,5254.0,7282.0,1935.0,2823.0,1797.0,2.0,6.0,3.0,1.0,1.0,1.0,1.0,None
400.0,5032.0,5620.0,1953.0,3030.0,1440.0,1.0,6.0,3.0,2.0,0.0,1.0,,None
335.5,,7623.0,1956.0,2648.0,1030.0,1.0,5.0,2.0,1.0,0.0,1.0,,None
389.0,4893.0,6029.0,1950.0,3600.0,1529.0,1.0,7.0,3.0,2.0,0.0,1.0,1.0,None
,3731.0,5000.0,1910.0,,1060.0,1.0,5.0,2.0,1.0,1.0,1.0,1.0,None
,4957.0,4500.0,1928.0,,1296.0,2.0,7.0,3.0,1.0,,1.0,1.0,None
364.2,4581.0,,1935.0,2746.0,,1.0,6.0,3.0,1.0,1.0,1.0,1.0,None
404.5,5088.0,5945.0,1950.0,2832.0,1491.0,2.0,7.0,2.0,1.0,1.0,1.0,1.0,None
417.7,5254.0,5300.0,1884.0,3395.0,2028.0,2.0,8.0,,1.0,1.0,,0.0,None
318.2,4002.0,,1928.0,2988.0,,1.0,6.0,2.0,1.0,0.0,1.0,1.0,None
316.0,3975.0,4223.0,1948.0,2000.0,1143.0,,7.0,3.0,1.0,1.0,,,None
282.5,3553.0,8494.0,1946.0,2616.0,1120.0,1.0,7.0,,1.0,1.0,1.0,0.0,None
377.5,4748.0,7395.0,1940.0,2598.0,,1.0,7.0,3.0,1.0,1.0,1.0,0.0,None
405.0,,6115.0,1960.0,2997.0,1626.0,2.0,9.0,3.0,2.0,,1.0,1.0,None
405.4,5099.0,4440.0,1960.0,2618.0,1137.0,1.0,9.0,4.0,,1.0,2.0,,None
361.0,4541.0,5000.0,1935.0,2388.0,1528.0,2.0,9.0,3.0,,0.0,1.0,0.0,Old
386.8,4865.0,5000.0,1940.0,2667.0,1566.0,2.0,7.0,4.0,1.0,1.0,1.0,0.0,Old
411.2,5172.0,5846.0,1945.0,2784.0,1650.0,2.0,7.0,3.0,1.0,1.0,1.0,1.0,None
509.1,6404.0,7500.0,1900.0,2894.0,,2.0,8.0,3.0,1.0,1.0,1.0,1.0,Recent
354.5,,4295.0,1925.0,,1904.0,1.5,7.0,3.0,2.0,0.0,1.0,,None
421.3,5299.0,,1960.0,3032.0,1944.0,1.0,6.0,3.0,,1.0,1.0,1.0,None
420.6,5291.0,8370.0,1955.0,2222.0,1462.0,,7.0,3.0,1.0,1.0,1.0,1.0,None
380.4,4785.0,5460.0,1940.0,2561.0,1540.0,2.0,7.0,3.0,1.0,1.0,1.0,1.0,Recent
374.3,4708.0,8134.0,1940.0,3756.0,1427.0,1.0,6.0,,1.0,0.0,1.0,1.0,None
383.6,4825.0,5600.0,1953.0,3078.0,1470.0,1.0,8.0,3.0,1.0,1.0,1.0,1.0,Old
524.5,6598.0,5000.0,,2730.0,1590.0,2.0,8.0,3.0,3.0,1.0,1.0,,None
,5112.0,4732.0,1938.0,2618.0,1672.0,2.0,8.0,3.0,1.0,1.0,1.0,1.0,None
385.0,4843.0,6276.0,1940.0,2665.0,1660.0,2.0,7.0,3.0,,,1.0,1.0,Recent
589.6,7417.0,5701.0,1947.0,3968.0,2496.0,2.0,9.0,4.0,,1.0,1.0,2.0,Recent
354.7,4462.0,6375.0,1945.0,2508.0,,1.0,7.0,4.0,1.0,,1.0,0.0,None
437.0,5497.0,5000.0,1955.0,2908.0,1562.0,2.0,7.0,4.0,1.0,1.0,1.0,1.0,None
,5042.0,7600.0,1955.0,2996.0,1478.0,1.0,8.0,,2.0,,1.0,2.0,None
357.1,4492.0,5000.0,1954.0,2110.0,1370.0,,7.0,3.0,1.0,,1.0,1.0,None
414.7,5216.0,6550.0,1950.0,2650.0,1590.0,2.0,7.0,3.0,1.0,1.0,1.0,1.0,None
445.5,5604.0,4095.0,1935.0,3036.0,1765.0,,5.0,2.0,2.0,0.0,1.0,1.0,None
,5795.0,7218.0,1945.0,2638.0,1683.0,2.0,8.0,4.0,,1.0,1.0,0.0,Recent
,4660.0,4700.0,1934.0,2536.0,1496.0,,7.0,3.0,1.0,0.0,1.0,1.0,None
449.9,5659.0,,1947.0,3239.0,1912.0,2.0,7.0,3.0,1.0,1.0,1.0,2.0,None
472.8,5947.0,5000.0,1900.0,2581.0,1398.0,2.0,7.0,3.0,1.0,1.0,1.0,1.0,Recent
362.5,4560.0,,1927.0,2298.0,,2.0,6.0,3.0,,0.0,1.0,1.0,None
470.2,5915.0,6000.0,1953.0,3346.0,2005.0,2.0,7.0,3.0,1.0,1.0,1.0,1.0,None
431.0,5421.0,16533.0,1955.0,2496.0,1606.0,,6.0,3.0,1.0,1.0,,1.0,None
292.1,3674.0,4293.0,1950.0,,1090.0,1.0,6.0,3.0,1.0,0.0,1.0,1.0,None
412.4,5187.0,6200.0,1950.0,2931.0,1457.0,2.0,7.0,3.0,1.0,1.0,1.0,1.0,Old
389.9,4904.0,6035.0,1948.0,2104.0,1326.0,2.0,6.0,3.0,1.0,1.0,1.0,,None
336.0,4226.0,,1945.0,2736.0,1120.0,1.0,7.0,4.0,1.0,1.0,1.0,,None
479.6,6033.0,8650.0,1950.0,4194.0,2223.0,,8.0,4.0,2.0,0.0,1.0,1.0,None
,5361.0,6030.0,1930.0,3096.0,1704.0,2.0,,3.0,,1.0,1.0,1.0,None
389.6,4901.0,7395.0,1949.0,2499.0,1454.0,2.0,8.0,4.0,1.0,1.0,1.0,1.0,None
363.2,4569.0,5000.0,,2260.0,1528.0,2.0,,4.0,1.0,0.0,1.0,0.0,None
344.1,4328.0,7482.0,,2635.0,1315.0,1.0,7.0,3.0,1.0,1.0,1.0,1.0,None
383.9,4829.0,7534.0,,2738.0,1284.0,1.0,6.0,2.0,1.0,,1.0,2.0,None
385.8,4853.0,5200.0,1925.0,,1949.0,2.0,7.0,4.0,1.0,0.0,1.0,0.0,None
407.4,5125.0,6080.0,1950.0,3145.0,1653.0,2.0,7.0,3.0,1.0,1.0,1.0,1.0,
,7598.0,9784.0,1955.0,4557.0,2246.0,1.5,7.0,3.0,1.0,1.0,1.0,1.0,Recent
382.5,,6081.0,1953.0,2400.0,1504.0,2.0,,3.0,1.0,1.0,1.0,1.0,None
345.7,4348.0,,1914.0,2268.0,1185.0,1.5,6.0,3.0,1.0,1.0,1.0,1.0,None
354.6,4460.0,6719.0,1940.0,2582.0,1162.0,1.0,,3.0,1.0,1.0,1.0,0.0,None
,4278.0,3315.0,1963.0,2328.0,1104.0,1.0,6.0,2.0,1.0,1.0,1.0,1.0,Recent
392.3,,,1920.0,2410.0,1456.0,2.0,6.0,3.0,1.0,0.0,1.0,0.0,None
402.5,5063.0,6086.0,,2724.0,1542.0,2.0,,3.0,1.0,1.0,1.0,1.0,None
384.6,,5000.0,1955.0,2424.0,1482.0,2.0,7.0,3.0,,1.0,1.0,,None
436.8,,5000.0,1934.0,,1554.0,2.0,7.0,3.0,2.0,1.0,,1.0,Recent
324.5,4082.0,6000.0,,,1091.0,1.0,5.0,2.0,,1.0,1.0,1.0,None
387.0,4868.0,6118.0,1950.0,2535.0,1410.0,2.0,6.0,3.0,1.0,1.0,1.0,1.0,None
343.3,4318.0,4258.0,1935.0,2472.0,1448.0,2.0,7.0,3.0,1.0,0.0,1.0,1.0,
351.9,4426.0,5100.0,1920.0,2199.0,1352.0,,6.0,3.0,1.0,0.0,,1.0,None
412.8,5193.0,4000.0,1928.0,2695.0,1572.0,2.0,,3.0,,1.0,1.0,1.0,None
405.8,5104.0,5554.0,1928.0,3228.0,1673.0,1.5,8.0,,1.0,,1.0,,None
466.7,5871.0,9299.0,,2229.0,2034.0,1.0,5.0,3.0,,0.0,,0.0,None
,5298.0,5000.0,1930.0,,1690.0,2.0,6.0,3.0,2.0,0.0,1.0,0.0,Old
434.9,5471.0,7500.0,1920.0,3176.0,1683.0,2.0,8.0,3.0,2.0,0.0,1.0,0.0,Recent
442.6,,12720.0,1955.0,2249.0,1274.0,2.0,6.0,3.0,1.0,1.0,1.0,1.0,None
368.9,4640.0,,1938.0,2805.0,1800.0,2.0,6.0,3.0,1.0,1.0,1.0,0.0,None
402.5,5063.0,7023.0,1940.0,2723.0,1584.0,1.0,6.0,3.0,1.0,1.0,1.0,0.0,
413.1,5196.0,,1950.0,3281.0,1806.0,2.0,8.0,3.0,1.0,1.0,1.0,1.0,None
459.4,5779.0,10376.0,1968.0,2656.0,2192.0,1.0,8.0,3.0,1.0,1.0,1.0,1.0,
414.2,5210.0,7508.0,1953.0,3305.0,1540.0,1.0,6.0,3.0,1.0,1.0,1.0,1.0,
402.7,5065.0,5372.0,1960.0,3404.0,1678.0,1.0,8.0,3.0,2.0,1.0,,2.0,
474.9,5974.0,9070.0,1950.0,3830.0,2088.0,2.0,7.0,3.0,1.0,1.0,,1.0,None
,4792.0,6168.0,1950.0,2238.0,1260.0,2.0,6.0,2.0,1.0,0.0,1.0,0.0,None
399.8,5029.0,5000.0,1910.0,2852.0,1776.0,2.0,8.0,3.0,1.0,1.0,1.0,0.0,None
349.7,4399.0,7083.0,1940.0,2879.0,1379.0,1.0,6.0,,1.0,0.0,1.0,1.0,Old
408.8,5142.0,5959.0,1930.0,2599.0,1444.0,2.0,7.0,3.0,1.0,1.0,1.0,1.0,Recent
445.4,5603.0,6000.0,1953.0,3498.0,1550.0,1.0,,3.0,1.0,1.0,1.0,1.0,None
387.7,4877.0,5000.0,1940.0,3017.0,1414.0,1.5,7.0,3.0,1.0,,1.0,1.0,
378.0,4755.0,4658.0,1920.0,2331.0,1440.0,2.0,7.0,3.0,1.0,1.0,1.0,1.0,None
348.0,4377.0,,1955.0,1936.0,1248.0,2.0,6.0,3.0,1.0,1.0,1.0,1.0,None
336.9,4238.0,4455.0,1938.0,2185.0,1206.0,,6.0,3.0,1.0,,1.0,,Old
443.3,5576.0,,1934.0,3474.0,1925.0,2.0,7.0,,2.0,1.0,1.0,1.0,None
450.6,5668.0,8700.0,,3127.0,1738.0,2.0,8.0,3.0,1.0,1.0,1.0,2.0,None
422.7,5317.0,4583.0,,2749.0,1680.0,2.0,,4.0,1.0,1.0,1.0,1.0,None
377.2,4745.0,5100.0,1925.0,2918.0,1755.0,2.5,6.0,3.0,1.0,,1.0,1.0,None
572.1,7197.0,9298.0,1984.0,3584.0,2168.0,2.0,7.0,3.0,2.0,0.0,1.0,1.0,None
474.6,5970.0,4750.0,1928.0,3373.0,2120.0,2.0,8.0,4.0,1.0,1.0,1.0,1.0,Old
341.2,4292.0,6117.0,1938.0,2968.0,1372.0,1.0,7.0,3.0,1.0,0.0,1.0,1.0,
414.9,5219.0,5866.0,1941.0,2638.0,1562.0,2.0,7.0,3.0,1.0,1.0,1.0,1.0,None
433.3,5450.0,7325.0,,2512.0,1504.0,2.0,7.0,3.0,1.0,1.0,1.0,2.0,
511.2,,7700.0,1935.0,2862.0,1815.0,2.5,8.0,,2.0,,1.0,1.0,Recent
365.9,4603.0,6533.0,1955.0,2548.0,1428.0,2.0,6.0,3.0,1.0,1.0,1.0,1.0,None
345.4,4345.0,6000.0,1954.0,2302.0,1103.0,1.0,5.0,2.0,1.0,1.0,1.0,,None
367.9,4628.0,5792.0,1938.0,3357.0,1449.0,1.0,7.0,4.0,1.0,0.0,1.0,1.0,None
431.5,5428.0,5000.0,1930.0,3858.0,1989.0,2.0,8.0,2.0,2.0,0.0,1.0,0.0,None
439.1,,7666.0,1920.0,,1850.0,2.0,7.0,3.0,1.0,1.0,1.0,1.0,None
420.4,5288.0,5000.0,1920.0,2560.0,1768.0,2.0,7.0,3.0,2.0,1.0,1.0,1.0,Recent
442.6,5567.0,5428.0,1928.0,3353.0,2089.0,,7.0,3.0,1.0,1.0,1.0,1.0,None
424.0,5333.0,6875.0,1951.0,2428.0,1592.0,2.0,8.0,3.0,1.0,1.0,1.0,1.0,Recent
483.7,6084.0,8751.0,1955.0,3600.0,1607.0,,7.0,,2.0,0.0,1.0,,
448.4,,8074.0,,2966.0,1851.0,2.0,8.0,3.0,1.0,1.0,1.0,1.0,None
616.1,7750.0,6300.0,1996.0,4105.0,2638.0,2.0,9.0,4.0,2.0,1.0,1.0,0.0,None
339.8,4274.0,,1955.0,2067.0,1304.0,2.0,,3.0,1.0,1.0,1.0,1.0,None
418.4,5263.0,5000.0,1935.0,,1836.0,2.0,8.0,3.0,2.0,1.0,1.0,1.0,Recent
462.9,5823.0,6085.0,1955.0,3010.0,1974.0,2.0,,4.0,2.0,1.0,1.0,1.0,Recent
532.5,6698.0,10543.0,1955.0,,2293.0,2.0,9.0,4.0,2.0,,1.0,1.0,Recent
335.0,4214.0,5000.0,1910.0,2040.0,1264.0,2.0,7.0,3.0,,0.0,1.0,1.0,None
387.4,4873.0,,1955.0,2424.0,1120.0,1.0,5.0,2.0,1.0,0.0,1.0,1.0,None
378.4,4760.0,4900.0,1925.0,2290.0,1300.0,2.0,6.0,3.0,1.0,1.0,,1.0,None
329.2,4141.0,4720.0,1932.0,2346.0,1281.0,1.5,6.0,2.0,1.0,1.0,1.0,1.0,Old
318.6,4007.0,5000.0,1950.0,1904.0,936.0,1.0,5.0,2.0,1.0,0.0,1.0,1.0,None
,4767.0,5670.0,1950.0,2541.0,1404.0,2.0,6.0,3.0,1.0,1.0,1.0,1.0,None
624.3,7853.0,6886.0,1953.0,5272.0,3192.0,2.0,9.0,5.0,2.0,0.0,1.0,1.0,Recent
343.5,4321.0,4514.0,1957.0,2159.0,1379.0,2.0,7.0,3.0,,1.0,1.0,1.0,None
418.3,5262.0,5000.0,1927.0,2924.0,,,7.0,4.0,,1.0,1.0,1.0,None
586.8,7381.0,20927.0,1952.0,5420.0,2776.0,,9.0,4.0,1.0,1.0,1.0,1.0,None
373.5,4698.0,5000.0,1920.0,2612.0,1544.0,2.0,6.0,3.0,1.0,1.0,1.0,1.0,None
409.5,5151.0,8114.0,1958.0,2705.0,1479.0,1.0,6.0,,1.0,1.0,1.0,1.0,Recent
